id, label, timepoint, x, y, z, radius, parent_id,cell fate
54680,54681,0, 650.0, 384.0, 100.0, 10.0,-1,
54751,54752,0, 538.0, 386.0, 100.0, 10.0,-1,
54790,54791,0, 725.0, 396.0, 100.0, 10.0,-1,
54823,54824,0, 632.0, 400.0, 100.0, 10.0,-1,
55129,55130,0, 179.0, 416.0, 100.0, 10.0,-1,
55172,55173,0, 581.0, 424.0, 100.0, 10.0,-1,
55254,55255,0, 130.0, 430.0, 100.0, 10.0,-1,
55384,55385,0, 564.0, 433.0, 100.0, 10.0,-1,
55533,55534,0, 191.0, 434.0, 100.0, 10.0,-1,
55791,55792,0, 546.0, 436.0, 100.0, 10.0,-1,
56004,56005,0, 210.0, 439.0, 100.0, 10.0,-1,
56240,56241,0, 232.0, 446.0, 100.0, 10.0,-1,
56259,56260,0, 649.0, 446.0, 100.0, 10.0,-1,
56341,56342,0, 534.0, 447.0, 100.0, 10.0,-1,
56656,56657,0, 269.0, 455.0, 100.0, 10.0,-1,
56713,56714,0, 392.0, 465.0, 100.0, 10.0,-1,
56801,56802,0, 181.0, 467.0, 100.0, 10.0,-1,
57227,57228,0, 360.0, 469.0, 100.0, 10.0,-1,
57345,57346,0, 409.0, 469.0, 100.0, 10.0,-1,
57459,57460,0, 374.0, 471.0, 100.0, 10.0,-1,
57649,57650,0, 245.0, 484.0, 100.0, 10.0,-1,
57654,57655,0, 489.0, 496.0, 100.0, 10.0,-1,
57672,57673,0, 392.0, 226.0, 105.0, 10.0,-1,
58138,58139,0, 529.0, 231.0, 105.0, 10.0,-1,
58494,58495,0, 474.0, 232.0, 105.0, 10.0,-1,
58816,58817,0, 363.0, 234.0, 105.0, 10.0,-1,
59310,59311,0, 502.0, 236.0, 105.0, 10.0,-1,
59328,59329,0, 344.0, 238.0, 105.0, 10.0,-1,
59773,59774,0, 323.0, 239.0, 105.0, 10.0,-1,
59977,59978,0, 589.0, 240.0, 105.0, 10.0,-1,
60136,60137,0, 573.0, 242.0, 105.0, 10.0,-1,
60632,60633,0, 288.0, 262.0, 105.0, 10.0,-1,
60821,60822,0, 653.0, 266.0, 105.0, 10.0,-1,
61011,61012,0, 248.0, 269.0, 105.0, 10.0,-1,
61222,61223,0, 669.0, 276.0, 105.0, 10.0,-1,
61271,61272,0, 687.0, 296.0, 105.0, 10.0,-1,
61501,61502,0, 183.0, 307.0, 105.0, 10.0,-1,
61575,61576,0, 696.0, 316.0, 105.0, 10.0,-1,
61599,61600,0, 412.0, 320.0, 105.0, 10.0,-1,
61680,61681,0, 350.0, 325.0, 105.0, 10.0,-1,
61693,61694,0, 365.0, 327.0, 105.0, 10.0,-1,
61756,61757,0, 684.0, 327.0, 105.0, 10.0,-1,
61805,61806,0, 335.0, 328.0, 105.0, 10.0,-1,
61812,61813,0, 317.0, 329.0, 105.0, 10.0,-1,
61824,61825,0, 398.0, 329.0, 105.0, 10.0,-1,
61841,61842,0, 387.0, 334.0, 105.0, 10.0,-1,
61854,61855,0, 327.0, 339.0, 105.0, 10.0,-1,
61883,61884,0, 695.0, 342.0, 105.0, 10.0,-1,
61982,61983,0, 272.0, 343.0, 105.0, 10.0,-1,
62061,62062,0, 135.0, 346.0, 105.0, 10.0,-1,
62237,62238,0, 300.0, 347.0, 105.0, 10.0,-1,
62250,62251,0, 255.0, 348.0, 105.0, 10.0,-1,
62288,62289,0, 685.0, 352.0, 105.0, 10.0,-1,
62321,62322,0, 150.0, 359.0, 105.0, 10.0,-1,
62516,62517,0, 252.0, 361.0, 105.0, 10.0,-1,
62559,62560,0, 287.0, 362.0, 105.0, 10.0,-1,
62807,62808,0, 674.0, 362.0, 105.0, 10.0,-1,
62867,62868,0, 307.0, 363.0, 105.0, 10.0,-1,
62962,62963,0, 445.0, 366.0, 105.0, 10.0,-1,
63008,63009,0, 328.0, 367.0, 105.0, 10.0,-1,
63030,63031,0, 660.0, 373.0, 105.0, 10.0,-1,
63064,63065,0, 357.0, 379.0, 105.0, 10.0,-1,
63089,63090,0, 289.0, 386.0, 105.0, 10.0,-1,
63141,63142,0, 310.0, 387.0, 105.0, 10.0,-1,
63167,63168,0, 666.0, 391.0, 105.0, 10.0,-1,
63182,63183,0, 330.0, 392.0, 105.0, 10.0,-1,
63279,63280,0, 156.0, 397.0, 105.0, 10.0,-1,
63346,63347,0, 652.0, 400.0, 105.0, 10.0,-1,
63360,63361,0, 614.0, 406.0, 105.0, 10.0,-1,
63407,63408,0, 598.0, 414.0, 105.0, 10.0,-1,
63451,63452,0, 614.0, 423.0, 105.0, 10.0,-1,
63539,63540,0, 593.0, 432.0, 105.0, 10.0,-1,
63566,63567,0, 574.0, 442.0, 105.0, 10.0,-1,
63951,63952,0, 218.0, 454.0, 105.0, 10.0,-1,
64114,64115,0, 523.0, 460.0, 105.0, 10.0,-1,
64897,64898,0, 486.0, 462.0, 105.0, 10.0,-1,
65076,65077,0, 502.0, 463.0, 105.0, 10.0,-1,
65585,65586,0, 280.0, 467.0, 105.0, 10.0,-1,
65618,65619,0, 461.0, 468.0, 105.0, 10.0,-1,
66122,66123,0, 322.0, 469.0, 105.0, 10.0,-1,
66209,66210,0, 445.0, 471.0, 105.0, 10.0,-1,
66279,66280,0, 347.0, 472.0, 105.0, 10.0,-1,
66639,66640,0, 426.0, 476.0, 105.0, 10.0,-1,
66757,66758,0, 388.0, 478.0, 105.0, 10.0,-1,
66940,66941,0, 445.0, 221.0, 110.0, 10.0,-1,
67794,67795,0, 487.0, 221.0, 110.0, 10.0,-1,
67885,67886,0, 505.0, 222.0, 110.0, 10.0,-1,
68481,68482,0, 426.0, 223.0, 110.0, 10.0,-1,
68754,68755,0, 462.0, 224.0, 110.0, 10.0,-1,
69283,69284,0, 408.0, 225.0, 110.0, 10.0,-1,
69429,69430,0, 546.0, 227.0, 110.0, 10.0,-1,
69503,69504,0, 581.0, 227.0, 110.0, 10.0,-1,
70150,70151,0, 564.0, 228.0, 110.0, 10.0,-1,
70204,70205,0, 376.0, 229.0, 110.0, 10.0,-1,
70355,70356,0, 516.0, 235.0, 110.0, 10.0,-1,
70589,70590,0, 605.0, 237.0, 110.0, 10.0,-1,
71231,71232,0, 622.0, 246.0, 110.0, 10.0,-1,
71572,71573,0, 295.0, 248.0, 110.0, 10.0,-1,
72294,72295,0, 263.0, 255.0, 110.0, 10.0,-1,
72492,72493,0, 226.0, 275.0, 110.0, 10.0,-1,
72918,72919,0, 186.0, 291.0, 110.0, 10.0,-1,
72998,72999,0, 704.0, 302.0, 110.0, 10.0,-1,
73109,73110,0, 476.0, 305.0, 110.0, 10.0,-1,
73152,73153,0, 314.0, 307.0, 110.0, 10.0,-1,
73166,73167,0, 393.0, 307.0, 110.0, 10.0,-1,
73176,73177,0, 373.0, 309.0, 110.0, 10.0,-1,
73186,73187,0, 459.0, 310.0, 110.0, 10.0,-1,
73206,73207,0, 531.0, 311.0, 110.0, 10.0,-1,
73274,73275,0, 339.0, 312.0, 110.0, 10.0,-1,
73325,73326,0, 558.0, 313.0, 110.0, 10.0,-1,
73336,73337,0, 509.0, 314.0, 110.0, 10.0,-1,
73371,73372,0, 254.0, 316.0, 110.0, 10.0,-1,
73405,73406,0, 433.0, 317.0, 110.0, 10.0,-1,
73477,73478,0, 543.0, 319.0, 110.0, 10.0,-1,
73516,73517,0, 718.0, 319.0, 110.0, 10.0,-1,
73543,73544,0, 168.0, 320.0, 110.0, 10.0,-1,
73757,73758,0, 378.0, 324.0, 110.0, 10.0,-1,
73918,73919,0, 146.0, 325.0, 110.0, 10.0,-1,
74093,74094,0, 425.0, 327.0, 110.0, 10.0,-1,
74287,74288,0, 301.0, 329.0, 110.0, 10.0,-1,
74546,74547,0, 535.0, 331.0, 110.0, 10.0,-1,
74555,74556,0, 706.0, 331.0, 110.0, 10.0,-1,
74646,74647,0, 251.0, 333.0, 110.0, 10.0,-1,
74996,74997,0, 229.0, 334.0, 110.0, 10.0,-1,
75053,75054,0, 444.0, 335.0, 110.0, 10.0,-1,
75153,75154,0, 421.0, 339.0, 110.0, 10.0,-1,
75164,75165,0, 215.0, 341.0, 110.0, 10.0,-1,
75180,75181,0, 447.0, 349.0, 110.0, 10.0,-1,
75214,75215,0, 409.0, 351.0, 110.0, 10.0,-1,
75241,75242,0, 535.0, 355.0, 110.0, 10.0,-1,
75266,75267,0, 241.0, 356.0, 110.0, 10.0,-1,
75276,75277,0, 513.0, 357.0, 110.0, 10.0,-1,
75330,75331,0, 227.0, 363.0, 110.0, 10.0,-1,
75348,75349,0, 271.0, 363.0, 110.0, 10.0,-1,
75412,75413,0, 418.0, 363.0, 110.0, 10.0,-1,
75510,75511,0, 202.0, 364.0, 110.0, 10.0,-1,
75586,75587,0, 692.0, 365.0, 110.0, 10.0,-1,
75656,75657,0, 130.0, 370.0, 110.0, 10.0,-1,
75922,75923,0, 382.0, 372.0, 110.0, 10.0,-1,
75938,75939,0, 306.0, 373.0, 110.0, 10.0,-1,
75990,75991,0, 425.0, 373.0, 110.0, 10.0,-1,
75996,75997,0, 397.0, 374.0, 110.0, 10.0,-1,
76017,76018,0, 471.0, 374.0, 110.0, 10.0,-1,
76027,76028,0, 255.0, 378.0, 110.0, 10.0,-1,
76038,76039,0, 492.0, 378.0, 110.0, 10.0,-1,
76093,76094,0, 324.0, 379.0, 110.0, 10.0,-1,
76216,76217,0, 676.0, 379.0, 110.0, 10.0,-1,
76333,76334,0, 410.0, 380.0, 110.0, 10.0,-1,
76349,76350,0, 208.0, 382.0, 110.0, 10.0,-1,
76384,76385,0, 268.0, 385.0, 110.0, 10.0,-1,
76397,76398,0, 420.0, 385.0, 110.0, 10.0,-1,
76418,76419,0, 477.0, 386.0, 110.0, 10.0,-1,
76503,76504,0, 227.0, 387.0, 110.0, 10.0,-1,
76531,76532,0, 397.0, 388.0, 110.0, 10.0,-1,
76604,76605,0, 134.0, 389.0, 110.0, 10.0,-1,
76784,76785,0, 446.0, 390.0, 110.0, 10.0,-1,
76797,76798,0, 245.0, 391.0, 110.0, 10.0,-1,
76871,76872,0, 385.0, 391.0, 110.0, 10.0,-1,
76882,76883,0, 355.0, 392.0, 110.0, 10.0,-1,
76915,76916,0, 409.0, 395.0, 110.0, 10.0,-1,
76953,76954,0, 429.0, 396.0, 110.0, 10.0,-1,
76957,76958,0, 682.0, 396.0, 110.0, 10.0,-1,
77052,77053,0, 271.0, 397.0, 110.0, 10.0,-1,
77088,77089,0, 469.0, 397.0, 110.0, 10.0,-1,
77106,77107,0, 96.0, 401.0, 110.0, 10.0,-1,
77157,77158,0, 287.0, 401.0, 110.0, 10.0,-1,
77189,77190,0, 307.0, 401.0, 110.0, 10.0,-1,
77195,77196,0, 343.0, 402.0, 110.0, 10.0,-1,
77240,77241,0, 327.0, 404.0, 110.0, 10.0,-1,
77289,77290,0, 447.0, 405.0, 110.0, 10.0,-1,
77481,77482,0, 140.0, 408.0, 110.0, 10.0,-1,
77607,77608,0, 247.0, 408.0, 110.0, 10.0,-1,
77689,77690,0, 645.0, 413.0, 110.0, 10.0,-1,
77746,77747,0, 627.0, 416.0, 110.0, 10.0,-1,
77815,77816,0, 158.0, 419.0, 110.0, 10.0,-1,
77907,77908,0, 288.0, 419.0, 110.0, 10.0,-1,
78030,78031,0, 170.0, 431.0, 110.0, 10.0,-1,
78100,78101,0, 127.0, 446.0, 110.0, 10.0,-1,
78197,78198,0, 180.0, 446.0, 110.0, 10.0,-1,
78473,78474,0, 559.0, 450.0, 110.0, 10.0,-1,
78727,78728,0, 254.0, 451.0, 110.0, 10.0,-1,
78764,78765,0, 198.0, 456.0, 110.0, 10.0,-1,
79069,79070,0, 542.0, 456.0, 110.0, 10.0,-1,
79251,79252,0, 234.0, 464.0, 110.0, 10.0,-1,
79673,79674,0, 258.0, 467.0, 110.0, 10.0,-1,
79834,79835,0, 334.0, 480.0, 110.0, 10.0,-1,
80533,80534,0, 493.0, 210.0, 115.0, 10.0,-1,
80686,80687,0, 397.0, 212.0, 115.0, 10.0,-1,
81001,81002,0, 458.0, 212.0, 115.0, 10.0,-1,
81695,81696,0, 477.0, 212.0, 115.0, 10.0,-1,
81734,81735,0, 597.0, 223.0, 115.0, 10.0,-1,
82087,82088,0, 357.0, 225.0, 115.0, 10.0,-1,
82582,82583,0, 340.0, 226.0, 115.0, 10.0,-1,
82868,82869,0, 615.0, 230.0, 115.0, 10.0,-1,
83350,83351,0, 308.0, 238.0, 115.0, 10.0,-1,
83581,83582,0, 278.0, 244.0, 115.0, 10.0,-1,
83817,83818,0, 665.0, 256.0, 115.0, 10.0,-1,
83858,83859,0, 693.0, 256.0, 115.0, 10.0,-1,
83890,83891,0, 238.0, 258.0, 115.0, 10.0,-1,
84254,84255,0, 679.0, 260.0, 115.0, 10.0,-1,
84337,84338,0, 217.0, 265.0, 115.0, 10.0,-1,
84407,84408,0, 712.0, 273.0, 115.0, 10.0,-1,
84509,84510,0, 206.0, 280.0, 115.0, 10.0,-1,
84583,84584,0, 686.0, 282.0, 115.0, 10.0,-1,
84622,84623,0, 706.0, 289.0, 115.0, 10.0,-1,
84663,84664,0, 317.0, 294.0, 115.0, 10.0,-1,
84730,84731,0, 727.0, 294.0, 115.0, 10.0,-1,
84760,84761,0, 333.0, 298.0, 115.0, 10.0,-1,
84788,84789,0, 420.0, 299.0, 115.0, 10.0,-1,
84792,84793,0, 351.0, 300.0, 115.0, 10.0,-1,
84870,84871,0, 405.0, 300.0, 115.0, 10.0,-1,
84874,84875,0, 433.0, 303.0, 115.0, 10.0,-1,
85064,85065,0, 161.0, 305.0, 115.0, 10.0,-1,
85178,85179,0, 363.0, 305.0, 115.0, 10.0,-1,
85199,85200,0, 239.0, 310.0, 115.0, 10.0,-1,
85204,85205,0, 724.0, 310.0, 115.0, 10.0,-1,
85237,85238,0, 272.0, 312.0, 115.0, 10.0,-1,
85291,85292,0, 135.0, 317.0, 115.0, 10.0,-1,
85454,85455,0, 294.0, 318.0, 115.0, 10.0,-1,
85500,85501,0, 467.0, 318.0, 115.0, 10.0,-1,
85550,85551,0, 223.0, 319.0, 115.0, 10.0,-1,
85556,85557,0, 269.0, 328.0, 115.0, 10.0,-1,
85681,85682,0, 126.0, 335.0, 115.0, 10.0,-1,
85737,85738,0, 715.0, 346.0, 115.0, 10.0,-1,
85774,85775,0, 199.0, 347.0, 115.0, 10.0,-1,
86421,86422,0, 121.0, 354.0, 115.0, 10.0,-1,
86533,86534,0, 186.0, 356.0, 115.0, 10.0,-1,
86584,86585,0, 381.0, 357.0, 115.0, 10.0,-1,
86647,86648,0, 704.0, 357.0, 115.0, 10.0,-1,
86714,86715,0, 362.0, 362.0, 115.0, 10.0,-1,
86739,86740,0, 528.0, 367.0, 115.0, 10.0,-1,
86750,86751,0, 510.0, 369.0, 115.0, 10.0,-1,
86768,86769,0, 191.0, 378.0, 115.0, 10.0,-1,
86822,86823,0, 693.0, 380.0, 115.0, 10.0,-1,
86892,86893,0, 343.0, 386.0, 115.0, 10.0,-1,
86940,86941,0, 191.0, 393.0, 115.0, 10.0,-1,
86955,86956,0, 216.0, 397.0, 115.0, 10.0,-1,
86995,86996,0, 368.0, 401.0, 115.0, 10.0,-1,
87060,87061,0, 383.0, 402.0, 115.0, 10.0,-1,
87109,87110,0, 663.0, 407.0, 115.0, 10.0,-1,
87150,87151,0, 220.0, 413.0, 115.0, 10.0,-1,
87188,87189,0, 269.0, 413.0, 115.0, 10.0,-1,
87310,87311,0, 635.0, 429.0, 115.0, 10.0,-1,
87551,87552,0, 604.0, 437.0, 115.0, 10.0,-1,
87578,87579,0, 484.0, 441.0, 115.0, 10.0,-1,
87787,87788,0, 587.0, 445.0, 115.0, 10.0,-1,
87845,87846,0, 471.0, 446.0, 115.0, 10.0,-1,
88384,88385,0, 309.0, 460.0, 115.0, 10.0,-1,
88729,88730,0, 554.0, 462.0, 115.0, 10.0,-1,
89096,89097,0, 474.0, 469.0, 115.0, 10.0,-1,
89155,89156,0, 514.0, 471.0, 115.0, 10.0,-1,
89483,89484,0, 494.0, 474.0, 115.0, 10.0,-1,
89772,89773,0, 300.0, 475.0, 115.0, 10.0,-1,
89836,89837,0, 401.0, 478.0, 115.0, 10.0,-1,
89985,89986,0, 457.0, 480.0, 115.0, 10.0,-1,
90613,90614,0, 278.0, 482.0, 115.0, 10.0,-1,
91144,91145,0, 315.0, 482.0, 115.0, 10.0,-1,
91698,91699,0, 416.0, 482.0, 115.0, 10.0,-1,
92212,92213,0, 439.0, 482.0, 115.0, 10.0,-1,
92387,92388,0, 358.0, 483.0, 115.0, 10.0,-1,
92535,92536,0, 377.0, 485.0, 115.0, 10.0,-1,
92773,92774,0, 367.0, 494.0, 115.0, 10.0,-1,
92999,93000,0, 445.0, 204.0, 120.0, 10.0,-1,
93375,93376,0, 430.0, 211.0, 120.0, 10.0,-1,
93865,93866,0, 508.0, 211.0, 120.0, 10.0,-1,
94057,94058,0, 414.0, 212.0, 120.0, 10.0,-1,
94223,94224,0, 548.0, 213.0, 120.0, 10.0,-1,
94689,94690,0, 384.0, 215.0, 120.0, 10.0,-1,
94940,94941,0, 582.0, 215.0, 120.0, 10.0,-1,
95165,95166,0, 611.0, 216.0, 120.0, 10.0,-1,
95192,95193,0, 370.0, 217.0, 120.0, 10.0,-1,
95322,95323,0, 628.0, 222.0, 120.0, 10.0,-1,
95658,95659,0, 662.0, 228.0, 120.0, 10.0,-1,
95741,95742,0, 324.0, 229.0, 120.0, 10.0,-1,
95849,95850,0, 646.0, 232.0, 120.0, 10.0,-1,
95917,95918,0, 633.0, 239.0, 120.0, 10.0,-1,
95994,95995,0, 674.0, 241.0, 120.0, 10.0,-1,
96468,96469,0, 253.0, 245.0, 120.0, 10.0,-1,
96731,96732,0, 655.0, 247.0, 120.0, 10.0,-1,
96744,96745,0, 638.0, 253.0, 120.0, 10.0,-1,
96863,96864,0, 709.0, 259.0, 120.0, 10.0,-1,
96902,96903,0, 694.0, 271.0, 120.0, 10.0,-1,
96942,96943,0, 186.0, 278.0, 120.0, 10.0,-1,
96988,96989,0, 457.0, 280.0, 120.0, 10.0,-1,
97083,97084,0, 733.0, 280.0, 120.0, 10.0,-1,
97158,97159,0, 541.0, 282.0, 120.0, 10.0,-1,
97242,97243,0, 505.0, 284.0, 120.0, 10.0,-1,
97254,97255,0, 366.0, 290.0, 120.0, 10.0,-1,
97400,97401,0, 153.0, 291.0, 120.0, 10.0,-1,
97536,97537,0, 173.0, 291.0, 120.0, 10.0,-1,
97797,97798,0, 554.0, 294.0, 120.0, 10.0,-1,
97825,97826,0, 760.0, 315.0, 120.0, 10.0,-1,
97949,97950,0, 737.0, 327.0, 120.0, 10.0,-1,
98054,98055,0, 200.0, 329.0, 120.0, 10.0,-1,
98131,98132,0, 757.0, 332.0, 120.0, 10.0,-1,
98248,98249,0, 723.0, 335.0, 120.0, 10.0,-1,
98257,98258,0, 740.0, 347.0, 120.0, 10.0,-1,
98295,98296,0, 583.0, 349.0, 120.0, 10.0,-1,
98306,98307,0, 725.0, 358.0, 120.0, 10.0,-1,
98329,98330,0, 459.0, 367.0, 120.0, 10.0,-1,
98371,98372,0, 801.0, 369.0, 120.0, 10.0,-1,
98389,98390,0, 711.0, 372.0, 120.0, 10.0,-1,
98495,98496,0, 173.0, 375.0, 120.0, 10.0,-1,
98625,98626,0, 460.0, 383.0, 120.0, 10.0,-1,
98859,98860,0, 117.0, 388.0, 120.0, 10.0,-1,
99064,99065,0, 705.0, 388.0, 120.0, 10.0,-1,
99072,99073,0, 525.0, 394.0, 120.0, 10.0,-1,
99134,99135,0, 175.0, 396.0, 120.0, 10.0,-1,
99166,99167,0, 777.0, 396.0, 120.0, 10.0,-1,
99195,99196,0, 396.0, 400.0, 120.0, 10.0,-1,
99241,99242,0, 415.0, 405.0, 120.0, 10.0,-1,
99346,99347,0, 122.0, 408.0, 120.0, 10.0,-1,
99378,99379,0, 196.0, 409.0, 120.0, 10.0,-1,
99384,99385,0, 751.0, 412.0, 120.0, 10.0,-1,
99434,99435,0, 361.0, 413.0, 120.0, 10.0,-1,
99546,99547,0, 487.0, 413.0, 120.0, 10.0,-1,
99587,99588,0, 463.0, 415.0, 120.0, 10.0,-1,
99595,99596,0, 407.0, 419.0, 120.0, 10.0,-1,
99659,99660,0, 307.0, 420.0, 120.0, 10.0,-1,
99693,99694,0, 478.0, 421.0, 120.0, 10.0,-1,
99780,99781,0, 328.0, 424.0, 120.0, 10.0,-1,
99844,99845,0, 653.0, 424.0, 120.0, 10.0,-1,
99885,99886,0, 134.0, 425.0, 120.0, 10.0,-1,
100127,100128,0, 230.0, 425.0, 120.0, 10.0,-1,
100305,100306,0, 256.0, 425.0, 120.0, 10.0,-1,
100340,100341,0, 395.0, 425.0, 120.0, 10.0,-1,
100343,100344,0, 355.0, 426.0, 120.0, 10.0,-1,
100344,100345,0, 273.0, 427.0, 120.0, 10.0,-1,
100346,100347,0, 737.0, 427.0, 120.0, 10.0,-1,
100428,100429,0, 386.0, 428.0, 120.0, 10.0,-1,
100878,100879,0, 149.0, 436.0, 120.0, 10.0,-1,
100907,100908,0, 626.0, 440.0, 120.0, 10.0,-1,
101046,101047,0, 165.0, 446.0, 120.0, 10.0,-1,
101217,101218,0, 601.0, 452.0, 120.0, 10.0,-1,
101604,101605,0, 577.0, 459.0, 120.0, 10.0,-1,
101801,101802,0, 213.0, 465.0, 120.0, 10.0,-1,
102254,102255,0, 532.0, 467.0, 120.0, 10.0,-1,
102313,102314,0, 330.0, 491.0, 120.0, 10.0,-1,
102569,102570,0, 448.0, 491.0, 120.0, 10.0,-1,
102670,102671,0, 394.0, 493.0, 120.0, 10.0,-1,
102813,102814,0, 260.0, 508.0, 120.0, 10.0,-1,
103251,103252,0, 479.0, 198.0, 125.0, 10.0,-1,
103908,103909,0, 463.0, 199.0, 125.0, 10.0,-1,
103961,103962,0, 358.0, 210.0, 125.0, 10.0,-1,
103996,103997,0, 339.0, 213.0, 125.0, 10.0,-1,
104308,104309,0, 532.0, 213.0, 125.0, 10.0,-1,
104747,104748,0, 562.0, 218.0, 125.0, 10.0,-1,
104969,104970,0, 304.0, 226.0, 125.0, 10.0,-1,
105269,105270,0, 290.0, 231.0, 125.0, 10.0,-1,
105807,105808,0, 263.0, 233.0, 125.0, 10.0,-1,
105849,105850,0, 697.0, 242.0, 125.0, 10.0,-1,
105978,105979,0, 202.0, 264.0, 125.0, 10.0,-1,
106032,106033,0, 724.0, 268.0, 125.0, 10.0,-1,
106083,106084,0, 755.0, 279.0, 125.0, 10.0,-1,
106177,106178,0, 352.0, 281.0, 125.0, 10.0,-1,
106230,106231,0, 395.0, 291.0, 125.0, 10.0,-1,
106274,106275,0, 742.0, 293.0, 125.0, 10.0,-1,
106301,106302,0, 253.0, 295.0, 125.0, 10.0,-1,
106677,106678,0, 140.0, 300.0, 125.0, 10.0,-1,
106761,106762,0, 755.0, 300.0, 125.0, 10.0,-1,
106789,106790,0, 593.0, 308.0, 125.0, 10.0,-1,
106877,106878,0, 740.0, 311.0, 125.0, 10.0,-1,
106882,106883,0, 201.0, 315.0, 125.0, 10.0,-1,
106995,106996,0, 615.0, 326.0, 125.0, 10.0,-1,
107063,107064,0, 113.0, 327.0, 125.0, 10.0,-1,
107194,107195,0, 224.0, 338.0, 125.0, 10.0,-1,
107249,107250,0, 460.0, 339.0, 125.0, 10.0,-1,
107281,107282,0, 183.0, 343.0, 125.0, 10.0,-1,
107321,107322,0, 760.0, 346.0, 125.0, 10.0,-1,
107330,107331,0, 224.0, 352.0, 125.0, 10.0,-1,
107342,107343,0, 609.0, 353.0, 125.0, 10.0,-1,
107370,107371,0, 176.0, 359.0, 125.0, 10.0,-1,
107538,107539,0, 113.0, 365.0, 125.0, 10.0,-1,
107680,107681,0, 213.0, 366.0, 125.0, 10.0,-1,
107736,107737,0, 226.0, 367.0, 125.0, 10.0,-1,
107785,107786,0, 357.0, 375.0, 125.0, 10.0,-1,
107792,107793,0, 443.0, 375.0, 125.0, 10.0,-1,
107905,107906,0, 726.0, 377.0, 125.0, 10.0,-1,
107921,107922,0, 304.0, 387.0, 125.0, 10.0,-1,
107945,107946,0, 720.0, 392.0, 125.0, 10.0,-1,
107988,107989,0, 239.0, 397.0, 125.0, 10.0,-1,
108055,108056,0, 565.0, 402.0, 125.0, 10.0,-1,
108141,108142,0, 699.0, 403.0, 125.0, 10.0,-1,
108206,108207,0, 476.0, 405.0, 125.0, 10.0,-1,
108227,108228,0, 682.0, 407.0, 125.0, 10.0,-1,
108344,108345,0, 175.0, 411.0, 125.0, 10.0,-1,
108776,108777,0, 110.0, 412.0, 125.0, 10.0,-1,
108807,108808,0, 670.0, 418.0, 125.0, 10.0,-1,
108837,108838,0, 442.0, 424.0, 125.0, 10.0,-1,
108860,108861,0, 371.0, 425.0, 125.0, 10.0,-1,
108879,108880,0, 343.0, 426.0, 125.0, 10.0,-1,
109025,109026,0, 644.0, 440.0, 125.0, 10.0,-1,
109424,109425,0, 184.0, 461.0, 125.0, 10.0,-1,
109665,109666,0, 592.0, 463.0, 125.0, 10.0,-1,
109677,109678,0, 567.0, 466.0, 125.0, 10.0,-1,
109896,109897,0, 225.0, 474.0, 125.0, 10.0,-1,
109990,109991,0, 552.0, 475.0, 125.0, 10.0,-1,
110171,110172,0, 244.0, 477.0, 125.0, 10.0,-1,
110374,110375,0, 263.0, 477.0, 125.0, 10.0,-1,
110563,110564,0, 532.0, 480.0, 125.0, 10.0,-1,
111284,111285,0, 480.0, 481.0, 125.0, 10.0,-1,
111383,111384,0, 504.0, 482.0, 125.0, 10.0,-1,
111644,111645,0, 425.0, 489.0, 125.0, 10.0,-1,
111743,111744,0, 350.0, 491.0, 125.0, 10.0,-1,
111868,111869,0, 489.0, 492.0, 125.0, 10.0,-1,
112805,112806,0, 409.0, 495.0, 125.0, 10.0,-1,
113385,113386,0, 535.0, 199.0, 130.0, 10.0,-1,
113708,113709,0, 420.0, 200.0, 130.0, 10.0,-1,
114038,114039,0, 495.0, 200.0, 130.0, 10.0,-1,
114226,114227,0, 389.0, 202.0, 130.0, 10.0,-1,
114275,114276,0, 405.0, 202.0, 130.0, 10.0,-1,
114700,114701,0, 574.0, 203.0, 130.0, 10.0,-1,
114895,114896,0, 373.0, 206.0, 130.0, 10.0,-1,
114991,114992,0, 559.0, 206.0, 130.0, 10.0,-1,
115297,115298,0, 519.0, 208.0, 130.0, 10.0,-1,
115796,115797,0, 590.0, 208.0, 130.0, 10.0,-1,
116061,116062,0, 315.0, 218.0, 130.0, 10.0,-1,
116099,116100,0, 644.0, 220.0, 130.0, 10.0,-1,
116307,116308,0, 675.0, 222.0, 130.0, 10.0,-1,
116474,116475,0, 687.0, 231.0, 130.0, 10.0,-1,
116491,116492,0, 714.0, 243.0, 130.0, 10.0,-1,
116844,116845,0, 229.0, 250.0, 130.0, 10.0,-1,
117363,117364,0, 749.0, 252.0, 130.0, 10.0,-1,
117476,117477,0, 726.0, 254.0, 130.0, 10.0,-1,
117564,117565,0, 763.0, 264.0, 130.0, 10.0,-1,
117605,117606,0, 181.0, 266.0, 130.0, 10.0,-1,
118013,118014,0, 502.0, 271.0, 130.0, 10.0,-1,
118025,118026,0, 166.0, 274.0, 130.0, 10.0,-1,
118064,118065,0, 383.0, 275.0, 130.0, 10.0,-1,
118123,118124,0, 469.0, 276.0, 130.0, 10.0,-1,
118148,118149,0, 525.0, 277.0, 130.0, 10.0,-1,
118198,118199,0, 413.0, 278.0, 130.0, 10.0,-1,
118226,118227,0, 321.0, 280.0, 130.0, 10.0,-1,
118475,118476,0, 143.0, 284.0, 130.0, 10.0,-1,
118480,118481,0, 285.0, 285.0, 130.0, 10.0,-1,
118659,118660,0, 767.0, 286.0, 130.0, 10.0,-1,
